Key,GetIt citation,# links: common,# links: Ariadne only,# links: GetIt only,# links: Ariadne total,# links: GetIt total,# links: All Total,% total: Ariadne,% total: GetIt,ARIADNE: BACKEND_API_FETCH_ERROR_FAILED_TO_FETCH,ARIADNE: HTTP_400_BAD_REQUEST,GETIT: PAGE_NOT_FOUND,GETIT: PROBABLE_HTTP_400_BAD_REQUEST,GETIT: SORRY_SOMETHING_HAS_GONE_WRONG
"getit.library.nyu.edu/resolve??charset=utf-8&atitle=The impact of advertising on social processes&jtitle=Mind & Society=&title=Mind & Society=&issn=1860-1839(ELECTRONIC),15937879(PRINT)&date=2021&aulast=Pavlovskaya&aufirst=Olga&au=Pavlovskaya,Olga&genre=article","Article | The impact of advertising on social processes | Pavlovskaya,Olga 2021 | Published in Journal Mind  | ISSN:0026-4423",2,1,3,3,5,8,38,63,0,0,0,0,0
getit.library.nyu.edu/resolve?umlaut.referent_id=18980804&url_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&ctx_ver=Z39.88-2004&ctx_tim=2022-05-11T11:09:05-04:00&ctx_id=&ctx_enc=info:ofi/enc:UTF-8&rft.au=Richard+T.+LeGates&rft.aufirst=Richard+T.&rft.aulast=LeGates&rft.btitle=The+city+reader&rft.date=2011&rft.eisbn=0-203-86926-5&rft.eisbn_additional=9786613045386&rft.genre=book&rft.isbn=9780415556644&rft.isbn_additional=978-0-415-55664-4&rft.language=eng&rft.lccn=2010027851&rft.object_id=2560000000061550&rft.oclcnum=712654434&rft.place=London+;+New+York&rft.primo=dedupmrg52787609&rft.pub=Routledge&rft.stitle=CITY+READER+:+ROUTLEDGE+URBAN+READER+SERIES&rft.title=The+city+reader&rft.tpages=624&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rfr_id=info:sid/primo.exlibrisgroup.com:primo-dedupmrg52787609,Book | The city reader | Richard T LeGates 2011 |  | Publisher:Routledge ISBN:9780415556644,0,0,1,0,1,1,0,100,0,0,0,0,0
getit.library.nyu.edu/resolve?umlaut.referent_id=18980804&url_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&ctx_ver=Z39.88-2004&ctx_tim=2022-05-11T14:22:26-04:00&ctx_id=&ctx_enc=info:ofi/enc:UTF-8&rft.au=Richard+T.+LeGates&rft.aufirst=Richard+T.&rft.aulast=LeGates&rft.btitle=The+city+reader&rft.date=2011&rft.eisbn=0-203-86926-5&rft.eisbn_additional=9786613045386&rft.genre=book&rft.isbn=9780415556644&rft.isbn_additional=978-0-415-55664-4&rft.language=eng&rft.lccn=2010027851&rft.object_id=2560000000061550&rft.oclcnum=712654434&rft.place=London+;+New+York&rft.primo=dedupmrg52787609&rft.pub=Routledge&rft.stitle=CITY+READER+:+ROUTLEDGE+URBAN+READER+SERIES&rft.title=The+city+reader&rft.tpages=624&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rfr_id=info:sid/primo.exlibrisgroup.com:primo-dedupmrg52787609,Book | The city reader | Richard T LeGates 2011 |  | Publisher:Routledge ISBN:9780415556644,0,0,1,0,1,1,0,100,0,0,0,0,0
getit.library.nyu.edu/resolve?umlaut.referent_id=18980804&url_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&ctx_ver=Z39.88-2004&ctx_tim=2022-05-11T14:50:02-04:00&ctx_id=&ctx_enc=info:ofi/enc:UTF-8&rft.au=Richard+T.+LeGates&rft.aufirst=Richard+T.&rft.aulast=LeGates&rft.btitle=The+city+reader&rft.date=2011&rft.eisbn=0-203-86926-5&rft.eisbn_additional=9786613045386&rft.genre=book&rft.isbn=9780415556644&rft.isbn_additional=978-0-415-55664-4&rft.language=eng&rft.lccn=2010027851&rft.object_id=2560000000061550&rft.oclcnum=712654434&rft.place=London+;+New+York&rft.primo=dedupmrg52787609&rft.pub=Routledge&rft.stitle=CITY+READER+:+ROUTLEDGE+URBAN+READER+SERIES&rft.title=The+city+reader&rft.tpages=624&rft_val_fmt=info:ofi/fmt:kev:mtx:book&rfr_id=info:sid/primo.exlibrisgroup.com:primo-dedupmrg52787609,Book | The city reader | Richard T LeGates 2011 |  | Publisher:Routledge ISBN:9780415556644,0,0,1,0,1,1,0,100,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft.genre=article&rfr_id=info:sid/wiley&rft.aufirst=A.&rft.aulast=Bachtold&rft.aufirst=P.&rft.aulast=Hadley&rft.aufirst=T.&rft.aulast=Nakanishi&rft.aufirst=C.&rft.aulast=Dekker&rft.jtitle=Science&rft.date=2001&rft.volume=294&rft.spage=1317&rft.epage=1320,Article |   | Bachtold A 2001 | Published in Journal Volume 294 Page 1317 1320. | ISSN:0368-6396,1,0,20,1,21,22,5,95,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft.genre=article&rfr_id=info:sid/wiley&rft.aufirst=B. J.&rft.aulast=Lane&rft.aufirst=D. I.&rft.aulast=Rae&rft.date=1983&rft.atitle=The prejudice of language: Effects of word choice on impressions formed by nurses&rft.jtitle=Canadian Journal of Nursing Research&rft.volume=15&rft.issue=1&rft.spage=21&rft.epage=33,Article | The prejudice of language Effects of word choice on impressions formed by nurses | Lane B J 1983 | Published in Journal Canadian Journal of Nursing Research Volume 15 Issue 1 Page 21 33. | ISSN:0844-5621,0,0,1,0,1,1,0,100,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft.genre=article&rfr_id=info:sid/wiley&rft.aufirst=M. J.&rft.aulast=Gelfand&rft.aufirst=J. L.&rft.aulast=Raver&rft.aufirst=L.&rft.aulast=Nishii&rft.aufirst=L. M.&rft.aulast=Leslie&rft.aufirst=J.&rft.aulast=Lun&rft.aufirst=B. C.&rft.aulast=Lim&rft.aufirst=S.&rft.aulast=Yamaguchi&rft.date=2011&rft.atitle=Differences between tight and loose cultures: A 33\u2010nation study&rft.jtitle=Science&rft.volume=332&rft.issue=6033&rft.spage=1100&rft.epage=1104,Article | Differences between tight and loose cultures A 33\u2010nation study | Gelfand M J 2011 | Published in Journal Science Online Volume 332 Issue 6033 Page 1100 1104. | ISSN:2797-0744,1,0,12,1,13,14,7,93,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft.genre=article&rfr_id=info:sid/wiley&rft.aufirst=R. G.&rft.aulast=Harrison&rft.aufirst=E. L.&rft.aulast=Larson&rft.date=2014&rft.atitle=Hybridization, introgression, and the nature of species boundaries&rft.jtitle=The Journal of Heredity&rft.volume=105&rft.issue=Suppl 1&rft.spage=795&rft.epage=809",Article | Hybridization introgression and the nature of species boundaries | Harrison R G 2014 | Published in Journal JOURNAL OF HEREDITY Volume 105 Issue Suppl 1 Page 795 809. | ISSN:0022-1503,2,0,0,2,2,4,50,50,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft.genre=article&rfr_id=info:sid/wiley&rft.aufirst=Robin&rft.aulast=Greenwood&rft.aufirst=Dimitri&rft.aulast=Vayanos&rft.date=2010&rft.atitle=Price pressure in the government bond market&rft.jtitle=American Economic Review&rft.volume=100&rft.spage=585&rft.epage=590,Article | Price pressure in the government bond market | Greenwood Robin 2010 | Published in Journal AMERICAN ECONOMIC REVIEW Volume 100 Page 585 590. | ISSN:0002-8282,4,0,0,4,4,8,50,50,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft.genre=article&rfr_id=info:sid/wiley&rft.aufirst=Y&rft.aulast=Takarada&rft.aufirst=H&rft.aulast=Takazawa&rft.aufirst=Y&rft.aulast=Sato&rft.aufirst=S&rft.aulast=Takebayashi&rft.aufirst=Y&rft.aulast=Tanaka&rft.aufirst=N&rft.aulast=Ishii&rft.atitle=Effects of resistance exercise combined with moderate vascular occlusion on muscular function in humans&rft.jtitle=J Appl Physiol&rft.date=2000&rft.volume=88&rft.spage=2097&rft.epage=2106,Article | Effects of resistance exercise combined with moderate vascular occlusion on muscular function in humans | Takarada Y 2000 | Published in Journal JOURNAL OF APPLIED PHYSIOLOGY Volume 88 Page 2097 2106. | ISSN:8750-7587,1,0,1,1,2,3,33,67,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft.genre=book&rfr_id=info:sid/wiley&rft.aufirst=Laurajane&rft.aulast=Smith&rft.date=2006&rft.btitle=Uses of Heritage&rft.pub=Routledge,Book | Uses of Heritage | Smith Laurajane 2006 |  | Publisher:Routledge,0,0,2,0,2,2,0,100,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_id=info:doi/10.1002/(SICI)1099-1166(200001)15:1<86::AID-GPS124>3.0.CO;2-8&rfr_id=info:sid/wiley&rft.genre=article&rft.date=2000&rft.atitle=The+role+of+occupational+therapy+in+dementia\u2014C.O.P.E.+(Caregiver+Options+for+Practical+Experiences)&rft.jtitle=International+Journal+of+Geriatric+Psychiatry&rft.title=International+Journal+of+Geriatric+Psychiatry&rft.volume=15&rft.issue=1&rft.spage=86&rft.epage=89&rft.issn=0885-6230,Article | The role of occupational therapy in dementia\u2014C.O.P.E Caregiver Options for Practical Experiences) | 2000 | Published in Journal International Journal of Geriatric Psychiatry Volume 15 Issue 1 Page 86 89. | ISSN:0885-6230,0,0,1,0,1,1,0,100,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_id=info:doi/10.1002/(SICI)1521-4141(199908)29:08<2625::AID-IMMU2625>3.0.CO;2-5&rfr_id=info:sid/wiley&rft.genre=article&rft.date=1999&rft.atitle=Obligatory+cross\u2010talk+with+the+tyrosine+kinases+assembled+with+the+TCR/CD3+complex+in+CD4+signal+transduction&rft.jtitle=European+Journal+of+Immunology&rft.title=European+Journal+of+Immunology&rft.volume=29&rft.issue=8&rft.spage=2625&rft.epage=2635&rft.issn=0014-2980,Article | Obligatory cross\u2010talk with the tyrosine kinases assembled with the TCR/CD3 complex in CD4 signal transduction | 1999 | Published in Journal European Journal of Immunology Volume 29 Issue 8 Page 2625 2635. | ISSN:0014-2980,0,1,1,1,1,2,50,50,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_id=info:doi/10.1002/1096-8628(200022)97:2<119::AID-AJMG3>3.0.CO;2-3&rfr_id=info:sid/wiley&rft.genre=article&rft.date=2000&rft.atitle=Neurofibromatosis+Type+1&rft.jtitle=American+Journal+of+Medical+Genetics&rft.title=American+Journal+of+Medical+Genetics&rft.volume=97&rft.issue=2&rft.spage=119&rft.epage=127&rft.issn=0148-7299,Article | Neurofibromatosis Type 1 | 2000 | Published in Journal American Journal of Medical Genetics Volume 97 Issue 2 Page 119 127. | ISSN:0148-7299,0,1,1,1,1,2,50,50,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_id=info:doi/10.1002/9780470997116&rfr_id=info:sid/wiley&rft.genre=book&rft.date=2006&rft.btitle=A+Companion+to+American+Immigration&rft.title=A+Companion+to+American+Immigration&rft.isbn=0-631-22843-8&rft.atitle=Characteristics+of+Immigrants+to+the+United+States:+1820\u20132003,Book Chapter | Characteristics of Immigrants to the United States 1820\u20132003 | Ueda 2006 | Published in Book A companion to American immigration. | Publisher:Blackwell Pub ISBN:0631228438,0,0,5,0,5,5,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_id=info:doi/10.1002/9780470997116&rfr_id=info:sid/wiley&rft.genre=book&rft.date=2006&rft.btitle=A+Companion+to+American+Immigration&rft.title=A+Companion+to+American+Immigration&rft.pub=John+Wiley+&+Sons,+Ltd=&rft.isbn=0-631-22843-8&rft.atitle=Characteristics+of+Immigrants+to+the+United+States:+1820\u20132003",Book Chapter | Characteristics of Immigrants to the United States 1820\u20132003 | Ueda 2006 | Published in Book A companion to American immigration. | Publisher:Blackwell Pub ISBN:0631228438,0,0,5,0,5,5,0,100,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_id=info:doi/10.1002/9781444308488&rfr_id=info:sid/wiley&rft.genre=book&rft.date=2009&rft.btitle=The+Blackwell+Guide+to+Kant's+Ethics&rft.title=The+Blackwell+Guide+to+Kant's+Ethics&rft.isbn=1-4051-2581-0&rft.atitle=Good+Will+and+the+Moral+Worth+of+Acting+from+Duty,Book Chapter | Good Will and the Moral Worth of Acting from Duty | Thomas E Hill Jr 2009 | Published in Book The Blackwell guide to Kant's ethics. | Publisher:Wiley-Blackwell ISBN:1405125810,0,0,4,0,4,4,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&genre=book&sid=ProQ:ProQ:ble&atitle=&title=USA+Cervantes:+39+cervantistas+en+Estados+Unidos&issn=&date=2009-01-01&volume=&issue=&spage=&au=Dopico+Black,+Georgina;Layna+Ranz,+Francisco&isbn=&jtitle=&btitle=USA+Cervantes:+39+cervantistas+en+Estados+Unidos&rft_id=info:eric/000124137&rft_id=info:doi/","Book | USA Cervantes 39 cervantistas en Estados Unidos | Dopico Black Georgina 2009 Jan 01 |  | ",0,0,1,0,1,1,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:book&genre=book&sid=ProQ:ProQ:econlit&atitle=&title=A+Practical+Education:+Why+Liberal+Arts+Majors+Make+Great+Employees&issn=&date=2017-01-01&volume=&issue=&spage=viii&au=Stross,+Randall&isbn=9780804797481&jtitle=&btitle=A+Practical+Education:+Why+Liberal+Arts+Majors+Make+Great+Employees&rft_id=info:eric/1713366&rft_id=info:doi/",Book | A practical education why liberal arts majors make great employees | Stross Randall 2017 Jan 01 | Published in Book Page viii. | Publisher:Stanford University Press ISBN:9780804797481,0,0,2,0,2,2,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:abiglobal&atitle=Book+Reviews+--+Robert+Maillart+and+the+Art+of+Reinforced+Concrete+by+David+P.+Billington&title=Technology+and+Culture&issn=0040165X&date=1992-07-01&volume=33&issue=3&spage=621&au=Israel,+Paul&isbn=&jtitle=Technology+and+Culture&btitle=&rft_id=info:eric/01333597&rft_id=info:doi/",Article | Book Reviews Robert Maillart and the Art of Reinforced Concrete by David P Billington | Israel Paul 1992 Jul 01 | Published in Journal Technology and Culture Volume 33 Issue 3 Page 621. | ISSN:0040-165X,1,1,1,2,2,4,50,50,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:abiglobal&atitle=Implications+of+population+ageing+for+economic+growth&title=Oxford+Review+of+Economic+Policy&issn=0266903X&date=2010-12-01&volume=26&issue=4&spage=583&au=Bloom,+David+E;Canning,+David;Fink,+G\u00fcnther&isbn=&jtitle=Oxford+Review+of+Economic+Policy&btitle=&rft_id=info:eric/&rft_id=info:doi/",Article | Implications of population ageing for economic growth | Bloom David E 2010 Dec 01 | Published in Journal Oxford Review of Economic Policy Volume 26 Issue 4 Page 583. | ISSN:0266-903X,0,0,2,0,2,2,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:artbibliographies&atitle=Painting+skin:+John+Singer+Sargent's+Madame+X&title=American+Art+(U.S.A.)&issn=10739300&date=2001-09-01&volume=15&issue=3&spage=8&au=Sidlauskas,+Susan&isbn=&jtitle=American+Art+(U.S.A.)&btitle=&rft_id=info:eric/0001013102&rft_id=info:doi/",Article | Painting skin John Singer Sargent's Madame X | Sidlauskas Susan 2001 Sep 01 | Published in Journal American Art U.S.A Volume 15 Issue 3 Page 8. | ISSN:1073-9300,2,1,1,3,3,6,50,50,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:cbcacomplete&atitle=Analysis+and+interpretation+--+Songs+of+Love+and+Death:+The+Classical+American+Horror+Film+of+the+1930s+by+Michael+Sevastakis+/+Androids,+Humanoids,+and+Other+Science+Fiction+Monsters:+Science+and+Soul+in+Science+Fiction+Films+by+Per+Schelde&title=Science+-+Fiction+Studies&issn=00917729&date=1994-03-01&volume=21&issue=&spage=98&au=Fitting,+Peter&isbn=&jtitle=Science+-+Fiction+Studies&btitle=&rft_id=info:eric/01888119&rft_id=info:doi/",Article | Analysis and interpretation Songs of Love and Death The Classical American Horror Film of the 1930s by Michael Sevastakis Androids Humanoids and Other Science Fiction Monsters Science and Soul in Science Fiction Films by Per Schelde | Fitting Peter 1994 Mar 01 | Published in Journal Science Fiction Studies Volume 21 Page 98. | ISSN:0091-7729,1,2,1,3,2,5,60,40,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:econlit&atitle=Curbside+Recycling:+Waste+Resource+or+Waste+of+Resources?&title=Journal+of+Policy+Analysis+and+Management&issn=02768739&date=2006-10-01&volume=25&issue=4&spage=855&au=Aadland,+David;Caplan,+Arthur+J&isbn=&jtitle=Journal+of+Policy+Analysis+and+Management&btitle=&rft_id=info:eric/1230984&rft_id=info:doi/",Article | Curbside Recycling Waste Resource or Waste of Resources? | Aadland David 2006 Oct 01 | Published in Journal Journal of Policy Analysis and Management Volume 25 Issue 4 Page 855. | ISSN:0276-8739,2,2,1,4,3,7,57,43,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:econlit&atitle=Imperfect+Competition+in+Multiproduct+Food+Industries+with+Application+to+Pear+Processing&title=American+Journal+of+Agricultural+Economics&issn=00029092&date=1992-11-01&volume=74&issue=4&spage=980&au=Wann,+Joyce+J;Sexton,+Richard+J&isbn=&jtitle=American+Journal+of+Agricultural+Economics&btitle=&rft_id=info:eric/0293451&rft_id=info:doi/",Article | Imperfect Competition in Multiproduct Food Industries with Application to Pear Processing | Wann Joyce J 1992 Nov 01 | Published in Journal American Journal of Agricultural Economics Volume 74 Issue 4 Page 980. | ISSN:0002-9092,0,0,4,0,4,4,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:econlit&atitle=Trends+in+Deep+Poverty+from+1968+to+2011:+The+Influence+of+Family+Structure,+Employment+Patterns,+and+the+Safety+Net&title=RSF:+The+Russell+Sage+Foundation+Journal+of+the+Social+Sciences&issn=23778253&date=2015-11-01&volume=1&issue=1&spage=14&au=Fox,+Liana;Wimer,+Christopher;Garfinkel,+Irwin;Kaushal,+Neeraj;Nam,+JaeHyun;Waldfogel,+Jane&isbn=&jtitle=RSF:+The+Russell+Sage+Foundation+Journal+of+the+Social+Sciences&btitle=&rft_id=info:eric/1666930&rft_id=info:doi/",Article | Trends in Deep Poverty from 1968 to 2011 The Influence of Family Structure Employment Patterns and the Safety Net | Fox Liana 2015 Nov 01 | Published in Journal RSF The Russell Sage Foundation Journal of the Social Sciences Volume 1 Issue 1 Page 14. | ISSN:2377-8253,0,0,6,0,6,6,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:econlit&atitle=Why+Brexit?+The+Toxic+Mix+of+Immigration+and+Austerity&title=Population+and+Development+Review&issn=00987921&date=2016-12-01&volume=42&issue=4&spage=673&au=Gietel-Basten,+Stuart&isbn=&jtitle=Population+and+Development+Review&btitle=&rft_id=info:eric/1642488&rft_id=info:doi/",Article | Why Brexit The Toxic Mix of Immigration and Austerity | Gietel-Basten Stuart 2016 Dec 01 | Published in Journal Population and Development Review Volume 42 Issue 4 Page 673. | ISSN:0098-7921,0,0,3,0,3,3,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:eric&atitle=The+Evolving+Roles+of+Faculty+Learning+Communities:+A+University/High+School+Literacy+Partnership&title=Theory+Into+Practice&issn=00405841&date=2008-10-01&volume=47&issue=4&spage=327&au=Jetton,+Tamara+L.;Cancienne,+Mary+Beth;Greever,+Brenda&isbn=&jtitle=Theory+Into+Practice&btitle=&rft_id=info:eric/EJ813230&rft_id=info:doi/",Article | The Evolving Roles of Faculty Learning Communities A University/High School Literacy Partnership | Jetton Tamara L 2008 Oct 01 | Published in Journal Theory Into Practice Volume 47 Issue 4 Page 327. | ISSN:0040-5841,2,5,1,7,3,10,70,30,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:europeannews&atitle=I+Love+One+Direction:+A+new+documentary+meets+the+1D+fans+who+are+so+obsessed+with+the+fab+five,+they're+even+willing+to+go+to+jail+for+them&title=The+Sun&issn=&date=2013-08-10&volume=&issue=&spage=8&au=Grady,+Oliver&isbn=&jtitle=The+Sun&btitle=&rft_id=info:eric/&rft_id=info:doi/",Article | I Love One Direction A new documentary meets the 1D fans who are so obsessed with the fab five they're even willing to go to jail for them | Grady Oliver 2013 Aug 10 | Published in Journal The Sun Page 8. | ISSN:1394-0813,0,0,24,0,24,24,0,100,0,0,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:globalwires&atitle=Belgium+Investigates+Large-Scale+Cyberattack+on+State+Agencies+&ndash;+Prosecutor=&rsquo;s+Office=&title=Sputnik&issn=&date=2021-05-06&volume=&issue=&spage=&au=&isbn=&jtitle=Sputnik&btitle=&rft_id=info:eric/&rft_id=info:doi/,Article | Belgium Investigates Large-Scale Cyberattack on State Agencies | 2021 May 06 | Published in Journal Sputnik. | ISSN:0131-8748,1,0,2,1,3,4,25,75,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=To+steal+a+book+is+an+elegant+offense:+intellectual+property+law+in+Chinese+civilization&title=China+quarterly&issn=00094439&date=1999-09-01&volume=159&issue=&spage=748&au=Alford,+William+P;Lubman,+Stanley&isbn=&jtitle=China+quarterly&btitle=&rft_id=info:eric/1872837&rft_id=info:doi/",Article | To steal a book is an elegant offense intellectual property law in Chinese civilization | Alford William P 1999 Sep 01 | Published in Journal China quarterly Volume 159 Page 748. | ISSN:0305-7410,0,0,3,0,3,3,0,100,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:iimpft&atitle=Changing+Tunes:+The+Use+of+Pre-existing+Music+in+Film&title=Music+&+Letters=&issn=00274224&date=2007-11-01&volume=88&issue=4&spage=698&au=Citron,+Marcia+J&isbn=&jtitle=Music+&+Letters=&btitle=&rft_id=info:eric/&rft_id=info:doi/",Article | Changing Tunes The Use of Pre-existing Music in Film | Citron Marcia J 2007 Nov 01 | Published in Journal Music Volume 88 Issue 4 Page 698. | ISSN:0027-4224,2,3,2,5,4,9,56,44,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:indexislamicus&atitle=La+costruzione+dei+primi+villaggi+agricoli+della+Cirenaica+nella+sezione+fotografica+dell'Archivio+dell'Ente+per+la+Colonizzazione+della+Libia&title=Africa+(Istituto+Italiano+per+l'Africa+e+l'Oriente)&issn=00019747&date=2007-01-01&volume=62&issue=1&spage=107&au=Cresti,+Federico&isbn=&jtitle=Africa+(Istituto+Italiano+per+l'Africa+e+l'Oriente)&btitle=&rft_id=info:eric/A350390&rft_id=info:doi/",Article | La costruzione dei primi villaggi agricoli della Cirenaica nella sezione fotografica dell'Archivio dell'Ente per la Colonizzazione della Libia | Cresti Federico 2007 Jan 01 | Published in Journal Africa Istituto Italiano per l'Africa e l'Oriente Volume 62 Issue 1 Page 107. | ISSN:0001-9747,0,1,1,1,1,2,50,50,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:indexislamicus&atitle=La+guerre+italo-turque+en+Tripolitaine+(1911-1912)+et+la+Hongrie&title=Africa+(Istituto+Italiano+per+l'Africa+e+l'Oriente)&issn=00019747&date=2008-01-01&volume=63&issue=2&spage=325&au=Nagy,+L\u00e1szl\u00f3&isbn=&jtitle=Africa+(Istituto+Italiano+per+l'Africa+e+l'Oriente)&btitle=&rft_id=info:eric/A405725&rft_id=info:doi/",Article | La guerre italo-turque en Tripolitaine 1911-1912 et la Hongrie | Nagy L\u00e1szl\u00f3 2008 Jan 01 | Published in Journal Africa Istituto Italiano per l'Africa e l'Oriente Volume 63 Issue 2 Page 325. | ISSN:0001-9747,0,1,1,1,1,2,50,50,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:lionjournals&atitle=Books+briefly+noted+--+Jane+Austen's+Letters:+Third+Edition+by+Jane+Austen+and+edited+by+Deirdre+Le+Faye:+A+Journal+of+Victorian+Fiction&title=Nineteenth+-+Century+Literature&issn=08919356&date=1995-12-01&volume=50&issue=3&spage=413&au=Tennyson,+G+B;Wortham,+Thomas&isbn=&jtitle=Nineteenth+-+Century+Literature&btitle=&rft_id=info:eric/02651783&rft_id=info:doi/",Article | Books briefly noted Jane Austen's Letters Third Edition by Jane Austen and edited by Deirdre Le Faye A Journal of Victorian Fiction | Tennyson G B 1995 Dec 01 | Published in Journal Nineteenth Century Literature Volume 50 Issue 3 Page 413. | ISSN:0891-9356,0,1,1,1,1,2,50,50,0,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:llba&atitle=Esperanto:+In+Search+of+a+Universal+Language&title=Glotta&issn=00171298&date=1990-12-01&volume=5&issue=3&spage=28&au=Bolanos+Cuellar,+Sergio&isbn=&jtitle=Glotta&btitle=&rft_id=info:eric/9104090&rft_id=info:doi/",Article | Esperanto In Search of a Universal Language | Bolanos Cuellar Sergio 1990 Dec 01 | Published in Journal Glotta Volume 5 Issue 3 Page 28. | ISSN:0017-1298,2,1,1,3,3,6,50,50,0,0,0,0,0
