Key,GetIt citation,# links: common,# links: Ariadne only,# links: GetIt only,# links: total,% total: Ariadne,% total: GetIt,ARIADNE: HTTP_400_BAD_REQUEST,GETIT: PAGE_NOT_FOUND,GETIT: PROBABLE_HTTP_400_BAD_REQUEST,GETIT: SORRY_SOMETHING_HAS_GONE_WRONG
getit.library.nyu.edu/resolve?=&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.spage=19&rft.epage=36&rft.title=Thinking+with+Borges&rft.aulast=Gingerich&rft.date=2009&rft.artnum=1042&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&rft.aufirst=Stephen&url_ver=Z39.88-2004&sid=bepress:DigitalCommons&rft.atitle=Nothing+and+everything+:+theoretical+and+practical+nihilism+in+Borges&rft.genre=article,"Article | Nothing and everything theoretical and practical nihilism in Borges | Gingerich Stephen 2009 | Published in Journal Thinking with Borges Page 19 36. | ",0,0,0,0,n/a,n/a,0,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:fiafindex&atitle=On+Western+critiques+of+Chinese+film.&title=Asian+Cinema&issn=1059440X&date=2005-10-01&volume=XVI&issue=2&spage=23&au=Browne,+Nick&isbn=&jtitle=Asian+Cinema&btitle=&rft_id=info:eric/F2006.+31621&rft_id=info:doi/",Article | On Western critiques of Chinese film. | Browne Nick 2005 Oct 01 | Published in Journal Asian Cinema Volume XVI Issue 2 Page 23. | ISSN:1059-440X,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:fiafindex&atitle=The+Fall+of+the+house+of+Usher.+Lot+in+Sodom.&title=Films+&+Filming=&issn=0015167X&date=1976-09-01&volume=XXII&issue=12&spage=40&au=Elley,+Derek&isbn=&jtitle=Films+&+Filming=&btitle=&rft_id=info:eric/F1976.+14070&rft_id=info:doi/",Article | The Fall of the house of Usher Lot in Sodom. | Elley Derek 1976 Sep 01 | Published in Journal Films Volume XXII Issue 12 Page 40. | ISSN:0015-167X,0,0,0,0,n/a,n/a,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:fiafindex&atitle=Touch+as+proximate+distance:+post-phenomenological+ethics+in+the+cinema+of+Isabel+Coixet.&title=Film-Philosophy&issn=1466-4615&date=2020-02-01&volume=XXIV&issue=1&spage=22&au=Paszkiewicz,+Katarzyna&isbn=&jtitle=Film-Philosophy&btitle=&rft_id=info:eric/F2020.+14926347&rft_id=info:doi/",Article | Touch as proximate distance post-phenomenological ethics in the cinema of Isabel Coixet. | Paszkiewicz Katarzyna 2020 Feb 01 | Published in Journal Film-Philosophy Volume XXIV Issue 1 Page 22. | ISSN:1466-4615,0,0,4,4,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:genderwatch&atitle=How+It+All+Started&title=Journal+of+Gay+&+Lesbian+Mental+Health=&issn=19359705&date=2009-04-01&volume=13&issue=2&spage=76&au=Kameny,+Franklin&isbn=&jtitle=Journal+of+Gay+&+Lesbian+Mental+Health=&btitle=&rft_id=info:eric/&rft_id=info:doi/",Article | How It All Started | Kameny Franklin 2009 Apr 01 | Published in Journal Journal of Gay Volume 13 Issue 2 Page 76. | ISSN:1935-9705,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:genderwatch&atitle=Taking+It+Out+on+the+Body?+A+Phenomenological+Study+of+Young+Adults'+Gendered+Experiences+of+Depression+and+Antidepressant+Use&title=NORA+:+Nordic+Journal+of+Women's+Studies&issn=08038740&date=2016-12-01&volume=24&issue=4&spage=251&au=Born\u00e4s,+Hanna;Sandell,+Kerstin&isbn=&jtitle=NORA+:+Nordic+Journal+of+Women's+Studies&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1080/08038740.2017.1292313",Article | Taking It Out on the Body A Phenomenological Study of Young Adults Gendered Experiences of Depression and Antidepressant Use | Born\u00e4s Hanna 2016 Dec 01 | Published in Journal NORA Nordic Journal of Women's Studies Volume 24 Issue 4 Page 251 266. | ISSN:0803-8740,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:genderwatch&atitle=The+Violence+of+Heteronormativity+in+Communication+Studies:+Notes+on+Injury,+Healing,+and+Queer+World-Making&title=Journal+of+Homosexuality&issn=00918369&date=2003-06-30&volume=45&issue=2/3/4&spage=11&au=Yep,+Gust+A&isbn=&jtitle=Journal+of+Homosexuality&btitle=&rft_id=info:eric/SFLNSPJHX0204JHSB598000003&rft_id=info:doi/10.1300/J082v45n02_02",Article | The Violence of Heteronormativity in Communication Studies Notes on Injury Healing and Queer World-Making | Yep Gust A 2003 Jun 30 | Published in Journal Journal of Homosexuality Volume 45 Issue 2/3/4 Page 11 59. | ISSN:0091-8369,0,0,2,2,0,100,1,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:globalwires&atitle=Belgium+Investigates+Large-Scale+Cyberattack+on+State+Agencies+&ndash;+Prosecutor=&rsquo;s+Office=&title=Sputnik&issn=&date=2021-05-06&volume=&issue=&spage=&au=&isbn=&jtitle=Sputnik&btitle=&rft_id=info:eric/&rft_id=info:doi/,"Article | Belgium Investigates Large-Scale Cyberattack on State Agencies | 2021 May 06 | Published in Journal Sputnik. | ",0,0,3,3,0,100,1,0,0,0
getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=AMERICANS'+DIET+IS+IMPROVING...BUT+SLOWLY&title=Nutrition+Today&issn=0029666X&date=2019-11-01&volume=54&issue=6&spage=288&au=Anonymous&isbn=&jtitle=Nutrition+Today&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1097/NT.0000000000000387,Article | AMERICANS DIET IS IMPROVING BUT SLOWLY | Anonymous 2019 Nov 01 | Published in Journal Nutrition Today Volume 54 Issue 6 Page 288 241. | ISSN:0029-666X,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=Assessment+of+digestible+lysine+requirements+in+lipopolysaccharide-challenged+pigs&title=Journal+of+Animal+Science&issn=00218812&date=2021-12-01&volume=99&issue=12&spage=&au=Barcellos,+Joyce;Warley+J\u00fanior+Alves;Arnaut,+Pedro+Riguetti;Fonseca,+Lucimauro;Jorge+Cunha+Lima+Muniz;Juliano+C\u00e9sar+de+Paula+Dorigam;Paulo+Henrique+R+Furtado+Campos;Fabyano+Fonseca+e+Silva;Dilger,+Ryan+N;Hannas,+Melissa+Izabel&isbn=&jtitle=Journal+of+Animal+Science&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1093/jas/skab336",Article | Assessment of digestible lysine requirements in lipopolysaccharide-challenged pigs | Barcellos Joyce 2021 Dec 01 | Published in Journal Journal of Animal Science Volume 99 Issue 12. | ISSN:0021-8812,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=Brain+connectivity+in+children+is+increased+by+the+time+they+spend+reading+books+and+decreased+by+the+length+of+exposure+to+screen\u2010based+media&title=Acta+Paediatrica&issn=08035253&date=2018-04-01&volume=107&issue=4&spage=685&au=Tzipi+Horowitz\u2010Kraus;Hutton,+John+S&isbn=&jtitle=Acta+Paediatrica&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1111/apa.14176",Article | Brain connectivity in children is increased by the time they spend reading books and decreased by the length of exposure to screen\u2010based media | Tzipi Horowitz\u2010Kraus 2018 Apr 01 | Published in Journal Acta Paediatrica Volume 107 Issue 4 Page 685 693. | ISSN:0803-5253,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=Cyberbiosecurity:+An+Emerging+Field+that+has+Ethical+Implications+for+Clinical+Neuroscience:+CQ&title=Cambridge+Quarterly+of+Healthcare+Ethics&issn=09631801&date=2021-10-01&volume=30&issue=4&spage=662&au=Greenbaum,+Dov&isbn=&jtitle=Cambridge+Quarterly+of+Healthcare+Ethics&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1017/S096318012100013X",Article | Cyberbiosecurity An Emerging Field that has Ethical Implications for Clinical Neuroscience CQ | Greenbaum Dov 2021 Oct 01 | Published in Journal Cambridge Quarterly of Healthcare Ethics Volume 30 Issue 4 Page 662 668. | ISSN:0963-1801,0,0,4,4,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=De+novo+assembly+and+delivery+to+mouse+cells+of+a+101+kb+functional+human+gene&title=Genetics&issn=00166731&date=2021-05-01&volume=218&issue=1&spage=&au=Mitchell,+Leslie+A;McCulloch,+Laura+H;Pinglay,+Sudarshan;Berger,+Henri;Bosco,+Nazario;Brosh,+Ran;Bulaji\u0107,+Milica;Huang,+Emily;Hogan,+Megan+S;Martin,+James+A;Mazzoni,+Esteban+O;Davoli,+Teresa;Maurano,+Matthew+T;Boeke,+Jef+D&isbn=&jtitle=Genetics&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1093/genetics/iyab038",Article | De novo assembly and delivery to mouse cells of a 101 kb functional human gene | Mitchell Leslie A 2021 May 01 | Published in Journal Genetics Volume 218 Issue 1. | ISSN:0016-6731,0,0,3,3,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=Direct+conversion+of+white+phosphorus+to+versatile+phosphorus+transfer+reagents+via+oxidative+onioation&title=Nature+Chemistry&issn=17554330&date=2022-04-01&volume=14&issue=4&spage=384&au=Donath+Maximilian;Schwedtmann+Kai;Schneider,+Tobias;Hennersdorf+Felix;Bauz\u00e1+Antonio;Frontera,+Antonio;Weigand,+Jan+J&isbn=&jtitle=Nature+Chemistry&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1038/s41557-022-00913-4",Article | Direct conversion of white phosphorus to versatile phosphorus transfer reagents via oxidative onioation | Donath Maximilian 2022 Apr 01 | Published in Journal Nature Chemistry Volume 14 Issue 4 Page 384 391. | ISSN:1755-4330,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=Evaluating+mismatch+repair+deficiency+for+solid+tumor+immunotherapy+eligibility:+immunohistochemistry+versus+microsatellite+molecular+testing&title=Human+Pathology&issn=00468177&date=2021-09-01&volume=115&issue=&spage=10&au=Omer+AM+Saeed;Mann,+Steven+A;Luchini,+Claudio;Huang,+Kun;Zhang,+Shaobo;Sen,+Joyashree+D;Piredda,+Maria+L;Wang,+Mingsheng;Lee+Ann+Baldrige;Sperling,+R+Matthew;Curless,+Kendra+L;Cheng,+Liang&isbn=&jtitle=Human+Pathology&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1016/j.humpath.2021.05.009",Article | Evaluating mismatch repair deficiency for solid tumor immunotherapy eligibility immunohistochemistry versus microsatellite molecular testing | Omer AM Saeed 2021 Sep 01 | Published in Journal Human Pathology Volume 115 Page 10 18. | ISSN:0046-8177,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=The+problem+with+BMI+&ndash;+and+why+=&lsquo;health+at+every+size=&rsquo;+is+a+better+obesity+strategy:+Tackling+obesity+is+about+tackling+inequalities+and+stigma.+Scrapping+body+mass+index+is+a+good+first+step=&title=Primary+Health+Care+(2014+)&issn=02645033&date=2021-08-01&volume=31&issue=4&spage=10&au=Rickers,+Lisa&isbn=&jtitle=Primary+Health+Care+(2014+)&btitle=&rft_id=info:eric/&rft_id=info:doi/10.7748/phc.31.4.10.s4",Article | The problem with BMI | Rickers Lisa 2021 Aug 01 | Published in Journal Primary Health Care 2014 Volume 31 Issue 4 Page 10 11. | ISSN:0264-5033,0,0,0,0,n/a,n/a,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=Thoracic+Outlet+Syndrome+Surgery:+Long-Term+Functional+Results&title=Annals+of+Vascular+Surgery&issn=08905096&date=2004-09-01&volume=18&issue=5&spage=558&au=Degeorges,+Renaud;Reynaud,+Catherine;Becquemin,+Jean-Pierre&isbn=&jtitle=Annals+of+Vascular+Surgery&btitle=&rft_id=info:eric/15534735&rft_id=info:doi/10.1007/s10016-004-0078-6",Article | Thoracic Outlet Syndrome Surgery Long-Term Functional Results | Degeorges Renaud 2004 Sep 01 | Published in Journal Annals of Vascular Surgery Volume 18 Issue 5 Page 558 565. | ISSN:0890-5096,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:healthcompleteshell&atitle=Why+Do+Parents+Hit+Their+Children?+From+Cultural+to+Unconscious+Determinants&title=The+Psychoanalytic+Study+of+the+Child&issn=00797308&date=2020-01-01&volume=73&issue=1&spage=10&au=Holden,+George+W&isbn=&jtitle=The+Psychoanalytic+Study+of+the+Child&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1080/00797308.2020.1690858",Article | Why Do Parents Hit Their Children From Cultural to Unconscious Determinants | Holden George W 2020 Jan 01 | Published in Journal The Psychoanalytic Study of the Child Volume 73 Issue 1 Page 10 29. | ISSN:0079-7308,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:hightechjournals&atitle=Industrial+Internet+of+Things:+Challenges,+Opportunities,+and+Directions&title=IEEE+Transactions+on+Industrial+Informatics&issn=15513203&date=2018-01-01&volume=14&issue=11&spage=4724&au=Sisinni,+Emiliano;Abusayeed+Saifullah;Song,+Han;Jennehag,+Ulf;Gidlund,+Mikael&isbn=&jtitle=IEEE+Transactions+on+Industrial+Informatics&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1109/TII.2018.2852491",Article | Industrial Internet of Things Challenges Opportunities and Directions | Sisinni Emiliano 2018 Jan 01 | Published in Journal IEEE Transactions on Industrial Informatics Volume 14 Issue 11 Page 4724 4734. | ISSN:1551-3203,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:hightechjournals&atitle=The+Impact+of+Neurotechnology+on+Rehabilitation&title=IEEE+Reviews+in+Biomedical+Engineering&issn=19373333&date=2008-01-01&volume=1&issue=&spage=157&au=Berger,+T.W.;Gerhardt,+G.;Liker,+M.A.;Soussou,+W.&isbn=&jtitle=IEEE+Reviews+in+Biomedical+Engineering&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1109/RBME.2008.2008687",Article | The Impact of Neurotechnology on Rehabilitation | Berger T.W 2008 Jan 01 | Published in Journal IEEE Reviews in Biomedical Engineering Volume 1 Page 157 197. | ISSN:1937-3333,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:hightechjournals&atitle=VOCALOID+Creator+Search+Using+Music+Genre+and+Impression&title=Jinko+Chino+Gakkai+Ronbunshi&issn=13460714&date=2017-01-01&volume=32&issue=1&spage=WII-K_1&au=Sueyoshi,+Yuu;Seki,+Yohei&isbn=&jtitle=Jinko+Chino+Gakkai+Ronbunshi&btitle=&rft_id=info:eric/&rft_id=info:doi/",Article | VOCALOID Creator Search Using Music Genre and Impression | Sueyoshi Yuu 2017 Jan 01 | Published in Journal Jinko Chino Gakkai Ronbunshi Volume 32 Issue 1 Page WII-K_1. | ISSN:1346-0714,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:hightechjournals&atitle=Wearable+devices:+Information+privacy,+policy+and+user+behavior&title=American+Society+for+Information+Science+and+Technology.+Meeting.+Proceedings+of+the+...+ASIST+Annual+Meeting&issn=&date=2017-01-01&volume=54&issue=1&spage=603&au=Natalie+Greene+Taylor;Hagen,+Loni;Dincelli,+Ersin;Unsworth,+Kristene&isbn=&jtitle=American+Society+for+Information+Science+and+Technology.+Meeting.+Proceedings+of+the+...+ASIST+Annual+Meeting&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1002/pra2.2017.14505401084",Article | Wearable devices Information privacy policy and user behavior | Natalie Greene Taylor 2017 Jan 01 | Published in Journal American Society for Information Science and Technology Meeting Proceedings of the ASIST Annual Meeting Volume 54 Issue 1 Page 603 605. | ISSN:2373-9231,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:iba&atitle=Video+Games:+The+Secret+Life&title=The+New+York+Review+of+Books&issn=00287504&date=2015-10-08&volume=62&issue=15&spage=28&au=Winslow-Yost,+Gabriel&isbn=&jtitle=The+New+York+Review+of+Books&btitle=&rft_id=info:eric/&rft_id=info:doi/",Article | Video Games The Secret Life | Winslow-Yost Gabriel 2015 Oct 08 | Published in Journal The New York Review of Books Volume 62 Issue 15 Page 28. | ISSN:0028-7504,0,0,3,3,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=Chinese+feminisms+encounter+international+feminisms&title=International+feminist+journal+of+politics&issn=14616742&date=2009-06-01&volume=11&issue=2&spage=196&au=Xu,+Feng&isbn=&jtitle=International+feminist+journal+of+politics&btitle=&rft_id=info:eric/3863713&rft_id=info:doi/10.1080/14616740902789567",Article | Chinese feminisms encounter international feminisms | Xu Feng 2009 Jun 01 | Published in Journal International feminist journal of politics Volume 11 Issue 2 Page 196 215. | ISSN:1461-6742,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=Contemporary+field+research:+perspectives+and+formulations&title=Journal+of+contemporary+ethnography&issn=08912416&date=2003-04-01&volume=32&issue=2&spage=234&au=Emerson,+Robert+M;Welde,+Kristine+De&isbn=&jtitle=Journal+of+contemporary+ethnography&btitle=&rft_id=info:eric/2454861&rft_id=info:doi/",Article | Contemporary field research perspectives and formulations | Emerson Robert M 2003 Apr 01 | Published in Journal Journal of contemporary ethnography Volume 32 Issue 2 Page 234. | ISSN:0891-2416,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=Fragile+subjectivities:+constructing+queer+safe+spaces&title=Social+&+Cultural+Geography=&issn=14649365&date=2018-12-01&volume=19&issue=8&spage=1053&au=Hartal,+Gilly&isbn=&jtitle=Social+&+Cultural+Geography=&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1080/14649365.2017.1335877",Article | Fragile subjectivities constructing queer safe spaces | Hartal Gilly 2018 Dec 01 | Published in Journal Social Volume 19 Issue 8 Page 1053 20. | ISSN:1464-9365,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=From+The+Devil+in+Miss+Jones+to+DMJ6+-+power,+inequality,+and+consistency+in+the+content+of+US+adult+films&title=Sexualities&issn=13634607&date=2010-10-01&volume=13&issue=5&spage=625&au=Tibbals,+Chauntelle&isbn=&jtitle=Sexualities&btitle=&rft_id=info:eric/4128897&rft_id=info:doi/10.1177/1363460710376493",Article | From The Devil in Miss Jones to DMJ6 power inequality and consistency in the content of US adult films | Tibbals Chauntelle 2010 Oct 01 | Published in Journal Sexualities Volume 13 Issue 5 Page 625 644. | ISSN:1363-4607,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=Horror+v&eacute;rit=&eacute;:+politics+and+history+in+Jordan+Peele's+Get+Out+(2017):+Journal+of+Media+=&amp;+Cultural+Studies=&title=Continuum&issn=10304312&date=2018-10-01&volume=32&issue=5&spage=629&au=Landsberg,+Alison&isbn=&jtitle=Continuum&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1080/10304312.2018.1500522",Article | Horror v | Landsberg Alison 2018 Oct 01 | Published in Journal Continuum Volume 32 Issue 5 Page 629 642. | ISSN:1030-4312,0,0,2,2,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=Pathways+to+Help:+Adolescent+Sexual+Assault+Victims'+Disclosure+and+Help-Seeking+Experiences&title=Violence+Against+Women&issn=10778012&date=2015-07-01&volume=21&issue=7&spage=824&au=Campbell,+Rebecca;Greeson,+Megan+R;Fehler-Cabral,+Giannina;Kennedy,+Angie+C&isbn=&jtitle=Violence+Against+Women&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1177/1077801215584071",Article | Pathways to Help Adolescent Sexual Assault Victims Disclosure and Help-Seeking Experiences | Campbell Rebecca 2015 Jul 01 | Published in Journal Violence Against Women Volume 21 Issue 7 Page 824 847. | ISSN:1077-8012,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=Self-regulation+and+self-presentation:+regulatory+resource+depletion+impairs+impression+management+and+effortful+self-presentation+depletes+regulatory+resources&title=Journal+of+personality+and+social+psychology&issn=00223514&date=2005-04-01&volume=88&issue=4&spage=632&au=Vohs,+Kathleen+D;Baumeister,+Roy+F;Ciarocco,+Natalie+J&isbn=&jtitle=Journal+of+personality+and+social+psychology&btitle=&rft_id=info:eric/2925575&rft_id=info:doi/",Article | Self-regulation and self-presentation regulatory resource depletion impairs impression management and effortful self-presentation depletes regulatory resources | Vohs Kathleen D 2005 Apr 01 | Published in Journal Journal of personality and social psychology Volume 88 Issue 4 Page 632. | ISSN:0022-3514,0,0,1,1,0,100,1,0,0,0
"getit.library.nyu.edu/resolve?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=article&sid=ProQ:ProQ:ibss&atitle=The+Runaround:+Punishment,+Welfare,+and+Poverty+Survival+after+Prison&title=Social+Problems&issn=00377791&date=2020-05-01&volume=67&issue=2&spage=233&au=Halushka,+John+M&isbn=&jtitle=Social+Problems&btitle=&rft_id=info:eric/&rft_id=info:doi/10.1093/socpro/spz018",Article | The Runaround Punishment Welfare and Poverty Survival after Prison | Halushka John M 2020 May 01 | Published in Journal Social Problems Volume 67 Issue 2 Page 233 250. | ISSN:0037-7791,0,0,2,2,0,100,1,0,0,0
